ID,Name,LongName,photoUrl,playerUrl,Nationality,Age,Club,Contract,Positions,Preferred Foot,Best Position,Joined,Loan Date End,W/F,SM,A/W,D/W,IR,Hits,Weight_kg,Height_cm,Value_eur,Release Clause_eur,Wage_eur
221269,J. Riedewald,Jaïro Riedewald,https://cdn.sofifa.com/players/221/269/21_60.png,http://sofifa.com/player/221269/jairo-riedewald/210006/,Netherlands,23,Crystal Palace,2017 ~ 2022,"CB, LB",Left,CB,2017-07-24,,2 ★,3★,Medium,Medium,1 ★,58.0,79,182.0,2300000.0,5300000.0,24000.0
204886,P. Gouano,Prince-Désir Gouano,https://cdn.sofifa.com/players/204/886/21_60.png,http://sofifa.com/player/204886/prince-desir-gouano/210006/,France,26,Amiens SC,2017 ~ 2021,CB,Right,CB,2017-07-01,,2 ★,2★,Medium,High,1 ★,7.0,78,186.0,2000000.0,4700000.0,5000.0
230451,Dinei Peixo,Luis Claudinei Peixoto Álvares,https://cdn.sofifa.com/players/230/451/21_60.png,http://sofifa.com/player/230451/luis-claudinei-peixoto-alvares/210006/,Brazil,24,São Paulo,2019 ~ 2023,"RW, RM",Right,RW,2019-01-01,,4 ★,2★,Medium,Medium,1 ★,1.0,66,167.0,2200000.0,4900000.0,21000.0
210259,A. Hassan,Ahmed Hassan,https://cdn.sofifa.com/players/210/259/21_60.png,http://sofifa.com/player/210259/ahmed-hassan/210006/,Egypt,27,Olympiacos CFP,2020 ~ 2024,ST,Right,ST,2020-01-29,,3 ★,3★,Medium,Low,1 ★,7.0,78,191.0,2200000.0,6100000.0,1000.0
234575,Diogo Leite,Diogo Filipe Pinto Leite,https://cdn.sofifa.com/players/234/575/21_60.png,http://sofifa.com/player/234575/diogo-filipe-pinto-leite/210006/,Portugal,21,FC Porto,2017 ~ 2021,CB,Left,CB,2017-07-01,,3 ★,2★,Low,High,1 ★,107.0,73,188.0,3900000.0,8400000.0,6000.0
253271,T. Cardozo,Thiago Cardozo,https://cdn.sofifa.com/players/253/271/21_60.png,http://sofifa.com/player/253271/thiago-cardozo/210006/,Uruguay,23,Peñarol,2016 ~ 2020,GK,Right,GK,2016-01-01,,2 ★,1★,Medium,Medium,1 ★,24.0,83,182.0,3600000.0,6500000.0,500.0
219736,E. Horvath,Ethan Horvath,https://cdn.sofifa.com/players/219/736/21_60.png,http://sofifa.com/player/219736/ethan-horvath/210006/,United States,25,Club Brugge KV,2017 ~ 2021,GK,Right,GK,2017-01-03,,3 ★,1★,Medium,Medium,1 ★,221.0,83,195.0,2000000.0,3400000.0,11000.0
242776,K. Anzai,Koki Anzai,https://cdn.sofifa.com/players/242/776/21_60.png,http://sofifa.com/player/242776/koki-anzai/210006/,Japan,25,Portimonense SC,2019 ~ 2022,"RB, LB",Right,RWB,2019-07-17,,5 ★,3★,High,High,1 ★,18.0,64,172.0,2600000.0,6100000.0,5000.0
246104,R. Gravenberch,Ryan Gravenberch,https://cdn.sofifa.com/players/246/104/21_60.png,http://sofifa.com/player/246104/ryan-gravenberch/210006/,Netherlands,18,Ajax,2018 ~ 2023,"CM, CDM",Right,CAM,2018-07-01,,3 ★,3★,Medium,Medium,1 ★,943.0,79,190.0,4700000.0,9700000.0,4000.0
225114,M. Mahi,Mimoun Mahi,https://cdn.sofifa.com/players/225/114/21_60.png,http://sofifa.com/player/225114/mimoun-mahi/210006/,Morocco,26,FC Utrecht,2020 ~ 2024,"ST, LW, CAM",Right,CAM,2020-08-17,,4 ★,4★,Medium,Low,1 ★,11.0,78,187.0,2500000.0,4700000.0,12000.0
214366,R. Carrascal,Rafael Carrascal,https://cdn.sofifa.com/players/214/366/21_60.png,http://sofifa.com/player/214366/rafael-carrascal/210006/,Colombia,27,América de Cali,2019 ~ 2021,"CM, CDM",Right,CM,2019-07-25,,3 ★,2★,Medium,Medium,1 ★,7.0,76,173.0,2100000.0,4000000.0,2000.0
253275,J. Trindade,Jesús Trindade,https://cdn.sofifa.com/players/253/275/21_60.png,http://sofifa.com/player/253275/jesus-trindade/210006/,Uruguay,26,Peñarol,2019 ~ 2020,"LB, CM, CDM",Right,LB,2019-01-01,,3 ★,2★,Medium,High,1 ★,8.0,79,176.0,2000000.0,5500000.0,800.0
240988,D. Vavro,Denis Vavro,https://cdn.sofifa.com/players/240/988/21_60.png,http://sofifa.com/player/240988/denis-vavro/210006/,Slovakia,24,Lazio,2019 ~ 2024,CB,Right,CB,2019-07-04,,3 ★,2★,Medium,Medium,1 ★,34.0,81,189.0,3500000.0,5700000.0,24000.0
212830,A. Mabil,Awer Mabil,https://cdn.sofifa.com/players/212/830/21_60.png,http://sofifa.com/player/212830/awer-mabil/210006/,Australia,24,FC Midtjylland,2015 ~ 2022,"RW, LW",Right,RM,2015-07-28,,3 ★,4★,Medium,Low,1 ★,39.0,65,179.0,2600000.0,4100000.0,17000.0
238922,M. Kaye,Mark-Anthony Kaye,https://cdn.sofifa.com/players/238/922/21_60.png,http://sofifa.com/player/238922/mark-anthony-kaye/210006/,Canada,25,Los Angeles FC,2018 ~ 2020,"CM, CDM",Left,CM,2018-02-07,,3 ★,3★,Medium,High,1 ★,28.0,77,186.0,2700000.0,4900000.0,6000.0
235338,Marlon,Marlon Rodrigues Xavier,https://cdn.sofifa.com/players/235/338/21_60.png,http://sofifa.com/player/235338/marlon-rodrigues-xavier/210006/,Brazil,23,Trabzonspor,2020 ~ 2021,"LB, LWB",Left,LWB,2020-08-01,,2 ★,3★,High,Medium,1 ★,23.0,68,173.0,2800000.0,6400000.0,15000.0
254796,N. Madueke,Noni Madueke,https://cdn.sofifa.com/players/254/796/21_60.png,http://sofifa.com/player/254796/noni-madueke/210006/,England,18,PSV,2019 ~ 2024,"RM, ST",Left,CAM,2019-12-21,,3 ★,4★,Medium,Medium,1 ★,1200.0,65,176.0,4800000.0,9900000.0,4000.0
215651,Samir,Samir Caetano de Souza Santos,https://cdn.sofifa.com/players/215/651/21_60.png,http://sofifa.com/player/215651/samir-caetano-de-souza-santos/210006/,Brazil,25,Udinese,2016 ~ 2023,"CB, LB",Left,CB,2016-06-30,,2 ★,2★,Medium,High,1 ★,12.0,80,189.0,2300000.0,5100000.0,10000.0
226662,B. Nieuwkoop,Bart Nieuwkoop,https://cdn.sofifa.com/players/226/662/21_60.png,http://sofifa.com/player/226662/bart-nieuwkoop/210006/,Netherlands,24,Feyenoord,2014 ~ 2021,RB,Right,RB,2014-07-01,,3 ★,3★,High,Medium,1 ★,13.0,75,181.0,2600000.0,4100000.0,7000.0
253283,F. Pellistri,Facundo Pellistri,https://cdn.sofifa.com/players/253/283/21_60.png,http://sofifa.com/player/253283/facundo-pellistri/210006/,Uruguay,18,Manchester United,2020 ~ 2025,"RM, RW",Right,RM,2020-10-05,,3 ★,3★,High,Low,1 ★,1300.0,65,175.0,4800000.0,12400000.0,19000.0
206436,Y. Benzia,Yassine Benzia,https://cdn.sofifa.com/players/206/436/21_60.png,http://sofifa.com/player/206436/yassine-benzia/210006/,Algeria,25,Dijon FCO,2020 ~ 2023,"CAM, CM",Right,CAM,2020-01-31,,4 ★,4★,Medium,Medium,2 ★,13.0,71,179.0,2500000.0,6200000.0,10000.0
213092,S. Piette,Samuel Piette,https://cdn.sofifa.com/players/213/092/21_60.png,http://sofifa.com/player/213092/samuel-piette/210006/,Canada,25,Montreal Impact,2017 ~ 2022,"CDM, CM",Right,CDM,2017-08-04,,2 ★,2★,Low,High,1 ★,12.0,79,171.0,2200000.0,4100000.0,5000.0
221284,J. Gradit,Jonathan Gradit,https://cdn.sofifa.com/players/221/284/21_60.png,http://sofifa.com/player/221284/jonathan-gradit/210006/,France,27,Racing Club de Lens,2019 ~ 2021,"CB, RB",Right,CB,2019-08-20,,3 ★,2★,Medium,High,1 ★,10.0,75,180.0,2100000.0,5400000.0,22000.0
210021,H. Mukhtar,Hany Mukhtar,https://cdn.sofifa.com/players/210/021/21_60.png,http://sofifa.com/player/210021/hany-mukhtar/210006/,Germany,25,Nashville SC,2020 ~ 2024,"CAM, CM",Right,RM,2020-01-01,,5 ★,3★,High,Medium,1 ★,28.0,71,173.0,2800000.0,4700000.0,6000.0
210533,João Schmidt,João Felipe Schmidt Urbano,https://cdn.sofifa.com/players/210/533/21_60.png,http://sofifa.com/player/210533/joao-felipe-schmidt-urbano/210006/,Brazil,27,Nagoya Grampus,2020 ~ 2024,"CM, CDM",Left,CM,2020-02-01,,3 ★,3★,Medium,Medium,1 ★,5.0,83,183.0,2000000.0,3000000.0,5000.0
218746,Pozo,José Ángel Pozo la Rosa,https://cdn.sofifa.com/players/218/746/21_60.png,http://sofifa.com/player/218746/jose-angel-pozo-la-rosa/210006/,Spain,24,Rayo Vallecano,2018 ~ 2023,"CM, CAM, ST",Right,CAM,2018-07-27,,4 ★,3★,High,Medium,1 ★,43.0,65,170.0,3700000.0,5900000.0,5000.0
248695,W. Fofana,Wesley Fofana,https://cdn.sofifa.com/players/248/695/21_60.png,http://sofifa.com/player/248695/wesley-fofana/210006/,France,19,Leicester City,2020 ~ 2025,CB,Right,CB,2020-10-02,,2 ★,2★,Medium,Medium,1 ★,146.0,76,190.0,4200000.0,8000000.0,20000.0
242530,N. Okafor,Noah Okafor,https://cdn.sofifa.com/players/242/530/21_60.png,http://sofifa.com/player/242530/noah-okafor/210006/,Switzerland,20,FC Red Bull Salzburg,2020 ~ 2024,"RM, LM, CAM",Right,ST,2020-01-31,,4 ★,3★,Medium,Low,1 ★,57.0,85,185.0,4100000.0,7000000.0,13000.0
213612,H. Aiesh,Hosam Aiesh,https://cdn.sofifa.com/players/213/612/21_60.png,http://sofifa.com/player/213612/hosam-aiesh/210006/,Sweden,25,IFK Göteborg,2019 ~ 2022,"RM, RW, CAM",Right,RM,2019-08-10,,4 ★,4★,Medium,Medium,1 ★,8.0,72,180.0,2400000.0,3800000.0,4000.0
224103,E. Aguirre,Erick Aguirre,https://cdn.sofifa.com/players/224/103/21_60.png,http://sofifa.com/player/224103/erick-aguirre/210006/,Mexico,23,Pachuca,2016 ~ 2021,"LB, LM",Right,RM,2016-06-09,,3 ★,3★,High,Medium,1 ★,36.0,66,172.0,4000000.0,6300000.0,9000.0
223596,S. Prevljak,Smail Prevljak,https://cdn.sofifa.com/players/223/596/21_60.png,http://sofifa.com/player/223596/smail-prevljak/210006/,Bosnia Herzegovina,25,KAS Eupen,2020 ~ 2023,ST,Right,ST,2020-08-31,,3 ★,3★,Medium,Medium,1 ★,6.0,80,187.0,2600000.0,4900000.0,9000.0
241004,F. Carballo,Felipe Carballo,https://cdn.sofifa.com/players/241/004/21_60.png,http://sofifa.com/player/241004/felipe-carballo/210006/,Uruguay,23,Nacional de Montevideo,2017 ~ 2022,"CM, CDM",Right,CM,2017-08-28,,3 ★,2★,High,Medium,1 ★,8.0,72,177.0,3700000.0,7900000.0,750.0
251756,R. Nteka,Randy Nteka,https://cdn.sofifa.com/players/251/756/21_60.png,http://sofifa.com/player/251756/randy-nteka/210006/,France,22,CF Fuenlabrada,2017 ~ 2023,"ST, CAM",Left,ST,2017-07-01,,2 ★,3★,Medium,Medium,1 ★,74.0,75,189.0,4200000.0,7200000.0,6000.0
253294,A. Méndez,Armando Méndez,https://cdn.sofifa.com/players/253/294/21_60.png,http://sofifa.com/player/253294/armando-mendez/210006/,Uruguay,24,Nacional de Montevideo,2019 ~ 2021,"RB, RM",Right,CB,2019-08-01,,2 ★,2★,Medium,High,1 ★,22.0,82,176.0,2800000.0,7000000.0,650.0
221793,P. Twumasi,Patrick Twumasi,https://cdn.sofifa.com/players/221/793/21_60.png,http://sofifa.com/player/221793/patrick-twumasi/210006/,Ghana,26,Hannover 96,2020 ~ 2023,"LM, ST",Right,LM,2020-09-04,,3 ★,3★,Medium,Low,1 ★,8.0,67,176.0,2200000.0,4700000.0,17000.0
235623,Álvaro Jiménez,Álvaro José Jiménez Guerrero,https://cdn.sofifa.com/players/235/623/21_60.png,http://sofifa.com/player/235623/alvaro-jose-jimenez-guerrero/210006/,Spain,25,Albacete BP,2020 ~ 2022,RM,Right,RM,2020-09-02,,3 ★,3★,High,Medium,1 ★,6.0,71,175.0,2500000.0,4900000.0,6000.0
235875,Pol Lirola,Pol Mikel Lirola Kosok,https://cdn.sofifa.com/players/235/875/21_60.png,http://sofifa.com/player/235875/pol-mikel-lirola-kosok/210006/,Spain,22,Fiorentina,2020 ~ 2024,"RM, RB",Right,RM,2020-09-01,,3 ★,3★,Medium,High,1 ★,15.0,75,183.0,2900000.0,5700000.0,25000.0
218208,C. Fuentes,César Fuentes,https://cdn.sofifa.com/players/218/208/21_60.png,http://sofifa.com/player/218208/cesar-fuentes/210006/,Chile,27,Colo-Colo,2020 ~ 2025,"CDM, CM",Right,CDM,2020-01-01,,3 ★,3★,Medium,Medium,1 ★,8.0,74,170.0,2200000.0,3800000.0,6000.0
244832,S. Ferreira,Sebastián Ferreira,https://cdn.sofifa.com/players/244/832/21_60.png,http://sofifa.com/player/244832/sebastian-ferreira/210006/,Paraguay,22,Club Libertad,2018 ~ 2022,"ST, CF",Right,ST,2018-07-06,,3 ★,3★,Medium,Medium,1 ★,18.0,78,180.0,3800000.0,8200000.0,800.0
218744,J. Byrne,Jack Byrne,https://cdn.sofifa.com/players/218/744/21_60.png,http://sofifa.com/player/218744/jack-byrne/210006/,Republic of Ireland,24,Shamrock Rovers,2018 ~ 2020,"RW, CAM, RM",Right,CAM,2018-12-07,,3 ★,3★,Medium,Low,1 ★,39.0,73,175.0,2800000.0,5200000.0,3000.0
211321,M. Konaté,Moussa Konaté,https://cdn.sofifa.com/players/211/321/21_60.png,http://sofifa.com/player/211321/moussa-konate/210006/,Senegal,27,Amiens SC,2017 ~ 2021,ST,Right,ST,2017-08-12,,4 ★,3★,High,High,1 ★,43.0,78,183.0,2000000.0,4500000.0,5000.0
251763,L. Ranđelović,Lazar Ranđelović,https://cdn.sofifa.com/players/251/763/21_60.png,http://sofifa.com/player/251763/lazar-randelovic/210006/,Serbia,22,Olympiacos CFP,2019 ~ 2023,"RM, LM",Right,RM,2019-07-01,,3 ★,2★,High,Medium,1 ★,14.0,68,177.0,3800000.0,7600000.0,800.0
254067,A. Julio,Anderson Julio,https://cdn.sofifa.com/players/254/067/21_60.png,http://sofifa.com/player/254067/anderson-julio/210006/,Ecuador,24,Atlético de San Luis,2020 ~ 2022,"LM, LW",Right,RM,2020-01-03,,3 ★,2★,High,Low,1 ★,7.0,70,172.0,2700000.0,5500000.0,10000.0
230516,Paulao Junqueiras,Paulao Paulo Junqueiras Couto,https://cdn.sofifa.com/players/230/516/21_60.png,http://sofifa.com/player/230516/paulao-paulo-junqueiras-couto/210006/,Brazil,20,Grêmio,2019 ~ 2023,ST,Right,ST,2019-01-01,,4 ★,3★,Medium,Low,1 ★,7.0,96,193.0,2100000.0,5100000.0,15000.0
238196,A. Sigurðsson,Arnór Sigurðsson,https://cdn.sofifa.com/players/238/196/21_60.png,http://sofifa.com/player/238196/arnor-sigurdhsson/210006/,Iceland,21,PFC CSKA Moscow,2018 ~ 2023,"CF, CAM, LM",Right,CF,2018-08-31,,3 ★,3★,High,Low,1 ★,49.0,75,177.0,4200000.0,7000000.0,21000.0
230513,Gus Outomouro,Gustavo Rafael Outomouro Tófoli,https://cdn.sofifa.com/players/230/513/21_60.png,http://sofifa.com/player/230513/gustavo-rafael-outomouro-tofoli/210006/,Brazil,24,Internacional,2019 ~ 2023,"ST, LM",Right,CF,2019-01-01,,3 ★,3★,Medium,Medium,1 ★,1.0,73,175.0,2200000.0,5100000.0,16000.0
238965,O. Kiomourtzoglou,Orestis Kiomourtzoglou,https://cdn.sofifa.com/players/238/965/21_60.png,http://sofifa.com/player/238965/orestis-kiomourtzoglou/210006/,Germany,22,Heracles Almelo,2019 ~ 2023,"CDM, CM",Right,CB,2019-07-01,,3 ★,2★,Medium,High,1 ★,12.0,75,188.0,2800000.0,5000000.0,5000.0
219510,E. Ofori,Ebenezer Ofori,https://cdn.sofifa.com/players/219/510/21_60.png,http://sofifa.com/player/219510/ebenezer-ofori/210006/,Ghana,25,AIK,2020 ~ 2023,"CM, CDM",Left,CM,2020-01-09,,2 ★,3★,Medium,Medium,1 ★,9.0,70,172.0,2700000.0,4100000.0,6000.0
220534,S. Luperto,Sebastiano Luperto,https://cdn.sofifa.com/players/220/534/21_60.png,http://sofifa.com/player/220534/sebastiano-luperto/210006/,Italy,23,Crotone,"Jun 30, 2021 On Loan",CB,Left,CB,2013-08-23,"Jun 30, 2021",3 ★,2★,Low,Medium,1 ★,22.0,75,191.0,3900000.0,0.0,26000.0
216416,J. Gyamerah,Jan Gyamerah,https://cdn.sofifa.com/players/216/416/21_60.png,http://sofifa.com/player/216416/jan-gyamerah/210006/,Germany,25,Hamburger SV,2019 ~ 2022,"RB, CB",Right,RB,2019-07-01,,3 ★,3★,Medium,Medium,1 ★,16.0,77,184.0,2600000.0,4700000.0,9000.0
204895,B. Omrani,Billel Omrani,https://cdn.sofifa.com/players/204/895/21_60.png,http://sofifa.com/player/204895/billel-omrani/210006/,France,26,CFR Cluj,2016 ~ 2021,"ST, LW",Left,ST,2016-09-06,,3 ★,3★,High,Low,1 ★,3.0,92,187.0,2200000.0,4100000.0,11000.0
230257,Clayton Fildeiras,Clayton Fábio Fildeiras Cachoeira,https://cdn.sofifa.com/players/230/257/21_60.png,http://sofifa.com/player/230257/clayton-fabio-fildeiras-cachoeira/210006/,Brazil,24,Coritiba,2019 ~ 2023,"CAM, CM",Right,CAM,2019-01-01,,4 ★,3★,High,Medium,1 ★,1.0,69,172.0,2200000.0,4900000.0,13000.0
233849,A. D'Alberto,Anthony D'Alberto,https://cdn.sofifa.com/players/233/849/21_60.png,http://sofifa.com/player/233849/anthony-dalberto/210006/,Belgium,25,Moreirense FC,2018 ~ 2021,"RB, LB, CB",Right,RB,2018-07-01,,2 ★,3★,Medium,Medium,1 ★,6.0,69,176.0,2300000.0,5700000.0,8000.0
236924,Bruno Wilson,Bruno Ricardo Valdez Wilson,https://cdn.sofifa.com/players/236/924/21_60.png,http://sofifa.com/player/236924/bruno-ricardo-valdez-wilson/210006/,Portugal,23,CD Tenerife,"Jun 30, 2021 On Loan",CB,Right,CB,2020-01-30,"Jun 30, 2021",3 ★,2★,Medium,High,1 ★,6.0,80,191.0,3900000.0,0.0,8000.0
234873,M. Pajač,Marko Pajač,https://cdn.sofifa.com/players/234/873/21_60.png,http://sofifa.com/player/234873/marko-pajac/210006/,Croatia,27,Cagliari,2016 ~ 2021,"LM, LB",Left,LM,2016-07-01,,2 ★,3★,Medium,High,1 ★,3.0,69,185.0,2000000.0,4300000.0,19000.0
235888,I. Cardona,Irvin Cardona,https://cdn.sofifa.com/players/235/888/21_60.png,http://sofifa.com/player/235888/irvin-cardona/210006/,France,22,Stade Brestois 29,2019 ~ 2023,"ST, RM, LM",Right,ST,2019-08-12,,3 ★,3★,High,High,1 ★,12.0,77,185.0,4200000.0,7700000.0,12000.0
234875,L. Höler,Lucas Höler,https://cdn.sofifa.com/players/234/875/21_60.png,http://sofifa.com/player/234875/lucas-holer/210006/,Germany,25,SC Freiburg,2018 ~ 2024,"ST, CF",Right,ST,2018-01-01,,2 ★,3★,Medium,Medium,1 ★,16.0,83,184.0,2400000.0,5400000.0,16000.0
210556,Lucas João,Lucas Eduardo dos Santos João,https://cdn.sofifa.com/players/210/556/21_60.png,http://sofifa.com/player/210556/lucas-eduardo-dos-santos-joao/210006/,Portugal,26,Reading,2019 ~ 2023,"ST, LW",Right,ST,2019-08-06,,4 ★,3★,Medium,Low,1 ★,37.0,80,192.0,2200000.0,5500000.0,11000.0
225149,J. Butez,Jean Butez,https://cdn.sofifa.com/players/225/149/21_60.png,http://sofifa.com/player/225149/jean-butez/210006/,France,25,Royal Antwerp FC,2020 ~ 2024,GK,Right,GK,2020-07-07,,3 ★,1★,Medium,Medium,1 ★,4.0,75,188.0,2000000.0,3600000.0,10000.0
242045,M. Ashimeru,Majeed Ashimeru,https://cdn.sofifa.com/players/242/045/21_60.png,http://sofifa.com/player/242045/majeed-ashimeru/210006/,Ghana,22,FC Red Bull Salzburg,2017 ~ 2024,"CM, CDM",Right,CAM,2017-08-30,,3 ★,3★,Medium,Medium,1 ★,20.0,72,182.0,3800000.0,5600000.0,15000.0
240963,J. García,Juan Manuel García,https://cdn.sofifa.com/players/240/963/21_60.png,http://sofifa.com/player/240963/juan-manuel-garcia/210006/,Argentina,27,Unión de Santa Fe,2020 ~ 2021,ST,Right,ST,2020-09-01,,5 ★,3★,High,Medium,1 ★,4.0,82,181.0,2200000.0,4400000.0,10000.0
223283,F. Diedhiou,Famara Diedhiou,https://cdn.sofifa.com/players/223/283/21_60.png,http://sofifa.com/player/223283/famara-diedhiou/210006/,Senegal,27,Bristol City,2017 ~ 2021,ST,Right,ST,2017-06-28,,2 ★,3★,High,High,1 ★,8.0,80,189.0,2200000.0,5500000.0,29000.0
244863,Y. Benrahou,Yassine Benrahou,https://cdn.sofifa.com/players/244/863/21_60.png,http://sofifa.com/player/244863/yassine-benrahou/210006/,Morocco,21,Nîmes Olympique,2020 ~ 2023,CAM,Left,CAM,2020-07-01,,3 ★,3★,Medium,Medium,1 ★,12.0,68,170.0,4200000.0,8100000.0,11000.0
239744,M. Cuisance,Michaël Cuisance,https://cdn.sofifa.com/players/239/744/21_60.png,http://sofifa.com/player/239744/michael-cuisance/210006/,France,20,Olympique de Marseille,"Jun 30, 2021 On Loan",CM,Left,CAM,2019-08-17,"Jun 30, 2021",3 ★,4★,Medium,Medium,1 ★,181.0,74,181.0,4100000.0,0.0,27000.0
208769,W. Vaulks,Will Vaulks,https://cdn.sofifa.com/players/208/769/21_60.png,http://sofifa.com/player/208769/will-vaulks/210006/,Wales,26,Cardiff City,2019 ~ 2022,"CDM, CM",Right,CDM,2019-06-27,,3 ★,2★,Medium,High,1 ★,10.0,75,180.0,2100000.0,5100000.0,17000.0
240257,C. Traoré,Cheick Traoré,https://cdn.sofifa.com/players/240/257/21_60.png,http://sofifa.com/player/240257/cheick-traore/210006/,Mali,25,Racing Club de Lens,2019 ~ 2022,"RB, RWB",Right,RB,2019-08-21,,3 ★,3★,High,Medium,1 ★,4.0,78,174.0,2400000.0,5600000.0,21000.0
230019,V. Nsimba,Vital Nsimba,https://cdn.sofifa.com/players/230/019/21_60.png,http://sofifa.com/player/230019/vital-nsimba/210006/,DR Congo,26,Clermont Foot 63,2018 ~ 2022,LB,Left,LB,2018-07-01,,3 ★,3★,High,High,1 ★,6.0,67,167.0,2000000.0,4400000.0,5000.0
239491,J. Álvarez,Juan Álvarez,https://cdn.sofifa.com/players/239/491/21_60.png,http://sofifa.com/player/239491/juan-alvarez/210006/,Argentina,24,Club Atlético Banfield,2017 ~ 2021,RM,Right,RM,2017-04-25,,3 ★,3★,High,Low,1 ★,8.0,72,176.0,3000000.0,5400000.0,9000.0
231044,J. Aribo,Joe Aribo,https://cdn.sofifa.com/players/231/044/21_60.png,http://sofifa.com/player/231044/joe-aribo/210006/,Nigeria,23,Rangers FC,2019 ~ 2023,"CM, CAM",Left,CAM,2019-07-01,,3 ★,4★,Medium,Medium,1 ★,22.0,76,183.0,3700000.0,6600000.0,27000.0
201093,N. Powell,Nick Powell,https://cdn.sofifa.com/players/201/093/21_60.png,http://sofifa.com/player/201093/nick-powell/210006/,England,26,Stoke City,2019 ~ 2021,"CAM, CM",Right,CAM,2019-07-01,,4 ★,3★,Medium,Medium,1 ★,19.0,65,183.0,2400000.0,5700000.0,18000.0
223877,D. Furlong,Darnell Furlong,https://cdn.sofifa.com/players/223/877/21_60.png,http://sofifa.com/player/223877/darnell-furlong/210006/,England,24,West Bromwich Albion,2019 ~ 2023,"RB, CB",Right,RB,2019-07-23,,3 ★,3★,High,Medium,1 ★,13.0,75,183.0,2600000.0,5800000.0,35000.0
234640,B. Jatta,Bakery Jatta,https://cdn.sofifa.com/players/234/640/21_60.png,http://sofifa.com/player/234640/bakery-jatta/210006/,Gambia,22,Hamburger SV,2016 ~ 2024,"RW, LM, LW",Right,RM,2016-07-01,,3 ★,3★,High,High,1 ★,106.0,79,184.0,4200000.0,6300000.0,10000.0
236944,F. Diabaté,Fousseni Diabaté,https://cdn.sofifa.com/players/236/944/21_60.png,http://sofifa.com/player/236944/fousseni-diabate/210006/,Mali,24,Trabzonspor,2020 ~ 2023,"LM, RM, ST",Left,LM,2020-09-25,,3 ★,3★,Medium,Low,1 ★,12.0,60,175.0,2700000.0,6400000.0,17000.0
210583,M. Stendera,Marc Stendera,https://cdn.sofifa.com/players/210/583/21_60.png,http://sofifa.com/player/210583/marc-stendera/210006/,Germany,24,FC Ingolstadt 04,2020 ~ 2024,"CM, CAM, CDM",Right,CAM,2020-09-07,,4 ★,3★,Medium,Medium,2 ★,27.0,73,173.0,2800000.0,4700000.0,6000.0
225151,A. Traoré,Adama Traoré,https://cdn.sofifa.com/players/225/151/21_60.png,http://sofifa.com/player/225151/adama-traore/210006/,Mali,25,Hatayspor,2020 ~ 2022,"RW, CM, CAM",Left,CAM,2020-09-11,,5 ★,4★,High,Medium,1 ★,18.0,72,180.0,2500000.0,6100000.0,10000.0
232898,T. Morishima,Tsukasa Morishima,https://cdn.sofifa.com/players/232/898/21_60.png,http://sofifa.com/player/232898/tsukasa-morishima/210006/,Japan,23,Sanfrecce Hiroshima,2016 ~ 2022,CF,Right,CAM,2016-01-01,,3 ★,3★,Medium,Low,1 ★,12.0,66,175.0,2900000.0,4200000.0,8000.0
229260,K. Bua,Kevin Bua,https://cdn.sofifa.com/players/229/260/21_60.png,http://sofifa.com/player/229260/kevin-bua/210006/,Switzerland,26,CD Leganés,2020 ~ 2021,LM,Right,LM,2020-09-19,,4 ★,3★,High,Low,1 ★,6.0,75,180.0,2000000.0,4000000.0,9000.0
243854,M. Simakan,Mohamed Simakan,https://cdn.sofifa.com/players/243/854/21_60.png,http://sofifa.com/player/243854/mohamed-simakan/210006/,France,20,RC Strasbourg Alsace,2018 ~ 2023,"CB, RB",Right,CB,2018-07-01,,2 ★,2★,Medium,High,1 ★,156.0,82,187.0,3800000.0,8400000.0,12000.0
206463,J. Dudziak,Jeremy Dudziak,https://cdn.sofifa.com/players/206/463/21_60.png,http://sofifa.com/player/206463/jeremy-dudziak/210006/,Tunisia,24,Hamburger SV,2019 ~ 2022,"CM, CDM, RB",Left,LM,2019-07-01,,3 ★,3★,High,Medium,1 ★,32.0,70,176.0,2800000.0,5200000.0,9000.0
